,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
7,0.5454978902513782,0.45784774981439114,0.4617644337316354,0.46089090251674253,0.5892853513360023,0.41194170092542964,0.4333390307923158,0.40288152048985165
8,0.5133226166168848,0.49002948061873514,0.4954343605786562,0.4922995747377475,0.5510976277291775,0.4499858145912488,0.4695395703117053,0.4410581936438878
9,0.48057565993318957,0.5225879773497581,0.5307310400530696,0.521345880193015,0.546253465116024,0.4549883268773556,0.4816887949903806,0.4420657567679882
10,0.45124215135971707,0.5518124603355924,0.5580752075960239,0.5519200572744012,0.5201885576049486,0.4807484354823828,0.5029094244043032,0.4689362725863854
11,0.46205861307680607,0.5405064237614473,0.5456351951385537,0.542449279067417,0.5051095311840376,0.4961164730290572,0.5223033589621385,0.48373009512821835
12,0.44788181129842997,0.5547404481718937,0.558472121755282,0.5577039153625568,0.48094536860783893,0.5201656843225161,0.542290893693765,0.5094803844889005
13,0.41261686477810144,0.5900765154510736,0.5942301036169132,0.592749398201704,0.45657580718398094,0.5445649673541387,0.570520872871081,0.5289101550976435
14,0.3941195635125041,0.6083555041501919,0.6166716711595654,0.6066123318548003,0.4467392216126124,0.554258526613315,0.5788670418163141,0.5396121305723985
15,0.37719351751729846,0.6251854763055841,0.6307563021158179,0.625327934200565,0.4421435942252477,0.5586970535417398,0.582246026645104,0.544463399797678
16,0.3696253520126144,0.6326820828641454,0.6371453491350015,0.6334503119190534,0.43416998411218327,0.5666649055977663,0.5946804024279118,0.549350002159675
17,0.34858161381756264,0.6536410410578052,0.6604145398984352,0.6522997319698334,0.45012087747454643,0.5505833551287651,0.5783722549676895,0.5346607019503912
18,0.3329522612815102,0.6691580762465795,0.6765265470991532,0.6669192754973968,0.38196046898762387,0.6188962136705717,0.6532108175257841,0.5969464518129826
19,0.29324181098490953,0.7089944047232469,0.7199713581552108,0.7027653226008018,0.4253534624973933,0.5753744853039583,0.5977376910547415,0.5619518967966238
20,0.30103852491204935,0.7010248104731241,0.7099374985943238,0.6976333477844795,0.3933516542116801,0.6072634433706602,0.6375672308107218,0.5889133885502815
21,0.28947709407657385,0.7125751397882899,0.7225301296760639,0.707443768158555,0.3645558146138986,0.6361834059158961,0.6669852087895075,0.615995724995931
22,0.28877684225638706,0.7131894140814742,0.7216546976317962,0.7097116488342484,0.3643620641281207,0.6363595277070999,0.6761575279136499,0.6111026691893736
23,0.27650291301930946,0.7254345311472813,0.7355227603887519,0.7200683957586685,0.3498167507350445,0.650925301015377,0.6831985116004944,0.6296829966207346
24,0.25143920412908,0.7504972790678343,0.7600479380538067,0.7452365861584743,0.3738284334540367,0.6267282528181871,0.6587679808338484,0.6059955979386965
25,0.2455843210530778,0.7562388367950916,0.7667157016694546,0.7499338208387295,0.3541405250628789,0.6465371747811636,0.678461896876494,0.6258745628098646
26,0.24570097556958595,0.7560633178800344,0.7653557198743025,0.7511526842912039,0.33703206044932205,0.6636486897865931,0.6949788133303324,0.6426009150842825
27,0.24498873203992844,0.756665954987208,0.7654514707004031,0.7520116521045566,0.3602265032629172,0.64044871677955,0.6749941383798918,0.618990977605184
28,0.22266007005237043,0.7790639487405618,0.7898115801314513,0.7722405027598143,0.31610238552093506,0.6845225803554058,0.7205294954280058,0.6601427296797434
29,0.2009533338714391,0.8007668585826954,0.8110081174721321,0.7942227100332578,0.334399975836277,0.6662114225327969,0.693435050547123,0.6481379816929499
30,0.19609119013572732,0.805583498130242,0.8163941452900568,0.7983751191447178,0.2969106926272313,0.7036787544687589,0.7293825397888819,0.6861630355318388
31,0.19634775227556625,0.8053111551950375,0.8149687647819519,0.7993751329680284,0.32330110607047874,0.6772957965731621,0.7073673432072004,0.6565663864215215
32,0.2008513774878035,0.8007915361473957,0.810592753191789,0.7945688857386509,0.3102538889894883,0.6902479901909828,0.7233421554168066,0.6681271853546301
33,0.20007317094132304,0.8014957054207722,0.8105331951131424,0.7960894753535589,0.3083738014101982,0.6921694166958332,0.7271975489954153,0.6688756955166658
34,0.19263453766082725,0.8088680797566971,0.8181185486416022,0.8033051453530788,0.30267645232379436,0.69777995099624,0.7321894094347954,0.6737710771461328
35,0.172296333204334,0.8292199478795131,0.838938615595301,0.8221862694869438,0.29637498781085014,0.7042531532545885,0.7340692629416784,0.6842569845418135
36,0.17708508072731396,0.8243992868810892,0.8336626204351584,0.818298048650225,0.30317782051861286,0.6974565188090006,0.7312612781922022,0.6746247311433157
37,0.16254185535944998,0.8388792295008898,0.847700389722983,0.832719245304664,0.28952569762865704,0.7109103972713152,0.742388166487217,0.6889807929595312
38,0.16521741434310874,0.8362140910079082,0.8436587993055582,0.83132071296374,0.2818538012603919,0.7186122611165047,0.7530276129643122,0.6951552741229534
39,0.1611971283176293,0.8401230722665787,0.8487653490155935,0.8340424839407206,0.28350463695824146,0.7169176439444224,0.7507619932293892,0.6937335332234701
40,0.15488801531804106,0.8464535673459371,0.8545491689195236,0.8411237895488739,0.28335869250198203,0.7172408948342005,0.7461530690391859,0.6973659122983614
41,0.14771510963328183,0.8536363740762075,0.8607584523657957,0.8488662354648113,0.28113133149842423,0.7193546071648598,0.7523389408985773,0.6965288010736307
42,0.14299992114926377,0.8582854898025593,0.8662340212613344,0.852704885105292,0.2705947731932004,0.7299543420473734,0.7584919730822245,0.7106984257698059
